activity_date,course_item_type_category,course_item_type_desc,count
2017-08-21 03:00:00,quiz,exam,216
2017-08-21 03:00:00,programming,graded programming,296
2017-08-21 03:00:00,,others,3
2017-08-22 03:00:00,quiz,exam,232
2017-08-22 03:00:00,lecture,lecture,949
2017-08-22 03:00:00,notebook,notebook,580
2017-08-22 03:00:00,supplement,supplement,75
2017-08-22 03:00:00,programming,graded programming,208
2017-08-23 03:00:00,lecture,lecture,1160
2017-08-23 03:00:00,,others,10
2017-08-23 03:00:00,notebook,notebook,572
2017-08-23 03:00:00,quiz,exam,720
2017-08-23 03:00:00,supplement,supplement,99
2017-08-23 03:00:00,programming,graded programming,196
2017-08-24 03:00:00,quiz,exam,376
2017-08-24 03:00:00,notebook,notebook,448
2017-08-24 03:00:00,supplement,supplement,62
2017-08-24 03:00:00,lecture,lecture,909
2017-08-24 03:00:00,programming,graded programming,132
2017-08-24 03:00:00,,others,4
2017-08-25 03:00:00,quiz,exam,112
2017-08-25 03:00:00,supplement,supplement,53
2017-08-25 03:00:00,,others,4
2017-08-25 03:00:00,programming,graded programming,200
2017-08-25 03:00:00,lecture,lecture,822
2017-08-25 03:00:00,notebook,notebook,356
2017-08-26 03:00:00,lecture,lecture,641
2017-08-26 03:00:00,quiz,exam,12
2017-08-26 03:00:00,supplement,supplement,67
2017-08-26 03:00:00,programming,graded programming,168
2017-08-26 03:00:00,notebook,notebook,392
2017-08-27 03:00:00,lecture,lecture,1276
2017-08-27 03:00:00,supplement,supplement,73
2017-08-27 03:00:00,notebook,notebook,600
2017-08-27 03:00:00,programming,graded programming,356
2017-08-27 03:00:00,quiz,exam,392
2017-08-27 03:00:00,,others,10
2017-08-28 03:00:00,,others,4
2017-08-28 03:00:00,lecture,lecture,1299
2017-08-28 03:00:00,notebook,notebook,460
2017-08-28 03:00:00,quiz,exam,360
2017-08-28 03:00:00,supplement,supplement,105
2017-08-28 03:00:00,programming,graded programming,228
2017-08-29 03:00:00,notebook,notebook,556
2017-08-29 03:00:00,lecture,lecture,888
2017-08-29 03:00:00,supplement,supplement,83
2017-08-29 03:00:00,quiz,exam,448
2017-08-29 03:00:00,programming,graded programming,244
2017-08-30 03:00:00,supplement,supplement,57
2017-08-30 03:00:00,quiz,exam,604
2017-08-30 03:00:00,programming,graded programming,336
2017-08-30 03:00:00,lecture,lecture,1117
2017-08-30 03:00:00,notebook,notebook,532
2017-08-31 03:00:00,notebook,notebook,372
2017-08-31 03:00:00,supplement,supplement,115
2017-08-31 03:00:00,quiz,exam,800
2017-08-31 03:00:00,lecture,lecture,1009
2017-08-31 03:00:00,programming,graded programming,100
2017-09-01 03:00:00,quiz,exam,656
2017-09-01 03:00:00,lecture,lecture,1038
2017-09-01 03:00:00,supplement,supplement,113
2017-09-01 03:00:00,notebook,notebook,268
2017-09-01 03:00:00,programming,graded programming,240
2017-09-01 03:00:00,,others,6
2017-09-02 03:00:00,notebook,notebook,412
2017-09-02 03:00:00,lecture,lecture,832
2017-09-02 03:00:00,quiz,exam,468
2017-09-02 03:00:00,supplement,supplement,85
2017-09-02 03:00:00,,others,3
2017-09-02 03:00:00,programming,graded programming,260
2017-09-03 03:00:00,lecture,lecture,1033
2017-09-03 03:00:00,notebook,notebook,764
2017-09-03 03:00:00,supplement,supplement,105
2017-09-03 03:00:00,quiz,exam,232
2017-09-03 03:00:00,programming,graded programming,708
2017-09-04 03:00:00,lecture,lecture,904
2017-09-04 03:00:00,supplement,supplement,50
2017-09-04 03:00:00,notebook,notebook,480
2017-09-04 03:00:00,quiz,exam,820
2017-09-04 03:00:00,programming,graded programming,348
2017-09-05 03:00:00,notebook,notebook,416
2017-09-05 03:00:00,quiz,exam,1436
2017-09-05 03:00:00,supplement,supplement,93
2017-09-05 03:00:00,,others,10
2017-09-05 03:00:00,lecture,lecture,936
2017-09-05 03:00:00,programming,graded programming,112
2017-09-06 03:00:00,lecture,lecture,934
2017-09-06 03:00:00,supplement,supplement,66
2017-09-06 03:00:00,quiz,exam,788
2017-09-06 03:00:00,,others,7
2017-09-06 03:00:00,programming,graded programming,268
2017-09-06 03:00:00,notebook,notebook,544
2017-09-07 03:00:00,supplement,supplement,94
2017-09-07 03:00:00,lecture,lecture,1209
2017-09-07 03:00:00,quiz,exam,1136
2017-09-07 03:00:00,notebook,notebook,660
2017-09-07 03:00:00,programming,graded programming,404
2017-09-08 03:00:00,programming,graded programming,344
2017-09-08 03:00:00,lecture,lecture,1189
2017-09-08 03:00:00,,others,3
2017-09-08 03:00:00,supplement,supplement,111
2017-09-08 03:00:00,notebook,notebook,440
2017-09-08 03:00:00,quiz,exam,188
2017-09-09 03:00:00,supplement,supplement,53
2017-09-09 03:00:00,quiz,exam,304
2017-09-09 03:00:00,programming,graded programming,268
2017-09-09 03:00:00,lecture,lecture,948
2017-09-09 03:00:00,notebook,notebook,372
2017-09-10 03:00:00,supplement,supplement,46
2017-09-10 03:00:00,lecture,lecture,1085
2017-09-10 03:00:00,quiz,exam,464
2017-09-10 03:00:00,notebook,notebook,424
2017-09-10 03:00:00,programming,graded programming,136
2017-09-11 03:00:00,notebook,notebook,544
2017-09-11 03:00:00,supplement,supplement,107
2017-09-11 03:00:00,lecture,lecture,1047
2017-09-11 03:00:00,,others,4
2017-09-11 03:00:00,quiz,exam,952
2017-09-11 03:00:00,programming,graded programming,164
2017-09-12 03:00:00,supplement,supplement,104
2017-09-12 03:00:00,lecture,lecture,1173
2017-09-12 03:00:00,programming,graded programming,224
2017-09-12 03:00:00,quiz,exam,212
2017-09-12 03:00:00,notebook,notebook,620
2017-09-13 03:00:00,notebook,notebook,516
2017-09-13 03:00:00,supplement,supplement,93
2017-09-13 03:00:00,programming,graded programming,292
2017-09-13 03:00:00,quiz,exam,1236
2017-09-13 03:00:00,,others,3
2017-09-13 03:00:00,lecture,lecture,1374
2017-09-14 03:00:00,lecture,lecture,1212
2017-09-14 03:00:00,notebook,notebook,644
2017-09-14 03:00:00,programming,graded programming,388
2017-09-14 03:00:00,supplement,supplement,75
2017-09-14 03:00:00,quiz,exam,380
2017-09-15 03:00:00,quiz,exam,792
2017-09-15 03:00:00,notebook,notebook,428
2017-09-15 03:00:00,lecture,lecture,932
2017-09-15 03:00:00,supplement,supplement,51
2017-09-15 03:00:00,,others,15
2017-09-15 03:00:00,programming,graded programming,160
2017-09-16 03:00:00,lecture,lecture,1428
2017-09-16 03:00:00,supplement,supplement,78
2017-09-16 03:00:00,notebook,notebook,404
2017-09-16 03:00:00,quiz,exam,736
2017-09-16 03:00:00,,others,7
2017-09-16 03:00:00,programming,graded programming,332
2017-09-17 03:00:00,lecture,lecture,734
2017-09-17 03:00:00,supplement,supplement,74
2017-09-17 03:00:00,notebook,notebook,364
2017-09-17 03:00:00,quiz,exam,612
2017-09-17 03:00:00,programming,graded programming,500
2017-09-18 03:00:00,quiz,exam,416
2017-09-18 03:00:00,programming,graded programming,292
2017-09-18 03:00:00,notebook,notebook,320
2017-09-18 03:00:00,,others,10
2017-09-18 03:00:00,lecture,lecture,929
2017-09-18 03:00:00,supplement,supplement,58
2017-09-19 03:00:00,quiz,exam,176
2017-09-19 03:00:00,supplement,supplement,84
2017-09-19 03:00:00,programming,graded programming,264
2017-09-19 03:00:00,lecture,lecture,1186
2017-09-19 03:00:00,notebook,notebook,492
2017-09-20 03:00:00,programming,graded programming,284
2017-09-20 03:00:00,lecture,lecture,765
2017-09-20 03:00:00,,others,11
2017-09-20 03:00:00,notebook,notebook,412
2017-09-20 03:00:00,quiz,exam,112
2017-09-20 03:00:00,supplement,supplement,43
2017-09-21 03:00:00,supplement,supplement,69
2017-09-21 03:00:00,lecture,lecture,938
2017-09-21 03:00:00,programming,graded programming,280
2017-09-21 03:00:00,quiz,exam,940
2017-09-21 03:00:00,,others,3
2017-09-21 03:00:00,notebook,notebook,500
2017-09-22 03:00:00,lecture,lecture,1204
2017-09-22 03:00:00,supplement,supplement,81
2017-09-22 03:00:00,programming,graded programming,336
2017-09-22 03:00:00,quiz,exam,660
2017-09-22 03:00:00,,others,3
2017-09-22 03:00:00,notebook,notebook,468
2017-09-23 03:00:00,quiz,exam,748
2017-09-23 03:00:00,lecture,lecture,996
2017-09-23 03:00:00,,others,6
2017-09-23 03:00:00,supplement,supplement,61
2017-09-23 03:00:00,notebook,notebook,432
2017-09-23 03:00:00,programming,graded programming,132
2017-09-24 03:00:00,quiz,exam,404
2017-09-24 03:00:00,supplement,supplement,46
2017-09-24 03:00:00,lecture,lecture,1160
2017-09-24 03:00:00,programming,graded programming,16
2017-09-24 03:00:00,notebook,notebook,268
2017-09-25 03:00:00,lecture,lecture,1867
2017-09-25 03:00:00,supplement,supplement,234
2017-09-25 03:00:00,notebook,notebook,520
2017-09-25 03:00:00,quiz,exam,1064
2017-09-25 03:00:00,programming,graded programming,76
2017-09-26 03:00:00,programming,graded programming,200
2017-09-26 03:00:00,notebook,notebook,456
2017-09-26 03:00:00,lecture,lecture,1339
2017-09-26 03:00:00,supplement,supplement,125
2017-09-26 03:00:00,quiz,exam,1196
2017-09-27 03:00:00,notebook,notebook,376
2017-09-27 03:00:00,supplement,supplement,79
2017-09-27 03:00:00,lecture,lecture,1041
2017-09-27 03:00:00,programming,graded programming,284
2017-09-27 03:00:00,quiz,exam,724
2017-09-27 03:00:00,,others,3
2017-09-28 03:00:00,lecture,lecture,632
2017-09-28 03:00:00,quiz,exam,596
2017-09-28 03:00:00,notebook,notebook,256
2017-09-28 03:00:00,programming,graded programming,148
2017-09-28 03:00:00,supplement,supplement,78
2017-09-28 03:00:00,,others,3
2017-09-29 03:00:00,lecture,lecture,1417
2017-09-29 03:00:00,notebook,notebook,296
2017-09-29 03:00:00,supplement,supplement,94
2017-09-29 03:00:00,quiz,exam,1144
2017-09-29 03:00:00,,others,14
2017-09-29 03:00:00,programming,graded programming,140
2017-09-30 03:00:00,notebook,notebook,440
2017-09-30 03:00:00,lecture,lecture,1020
2017-09-30 03:00:00,supplement,supplement,43
2017-09-30 03:00:00,quiz,exam,472
2017-09-30 03:00:00,programming,graded programming,412
2017-09-30 03:00:00,,others,3
2017-10-01 03:00:00,lecture,lecture,894
2017-10-01 03:00:00,quiz,exam,984
2017-10-01 03:00:00,notebook,notebook,328
2017-10-01 03:00:00,supplement,supplement,66
2017-10-01 03:00:00,programming,graded programming,308
2017-10-02 03:00:00,notebook,notebook,436
2017-10-02 03:00:00,lecture,lecture,1116
2017-10-02 03:00:00,supplement,supplement,69
2017-10-02 03:00:00,programming,graded programming,272
2017-10-02 03:00:00,quiz,exam,340
2017-10-03 03:00:00,notebook,notebook,516
2017-10-03 03:00:00,lecture,lecture,1170
2017-10-03 03:00:00,quiz,exam,508
2017-10-03 03:00:00,programming,graded programming,112
2017-10-03 03:00:00,supplement,supplement,88
2017-10-03 03:00:00,,others,3
2017-10-04 03:00:00,lecture,lecture,1248
2017-10-04 03:00:00,notebook,notebook,508
2017-10-04 03:00:00,supplement,supplement,147
2017-10-04 03:00:00,quiz,exam,136
2017-10-04 03:00:00,programming,graded programming,168
2017-10-05 03:00:00,quiz,exam,416
2017-10-05 03:00:00,supplement,supplement,63
2017-10-05 03:00:00,lecture,lecture,1021
2017-10-05 03:00:00,programming,graded programming,180
2017-10-05 03:00:00,notebook,notebook,352
2017-10-06 03:00:00,supplement,supplement,88
2017-10-06 03:00:00,quiz,exam,248
2017-10-06 03:00:00,,others,4
2017-10-06 03:00:00,lecture,lecture,834
2017-10-06 03:00:00,programming,graded programming,184
2017-10-06 03:00:00,notebook,notebook,260
2017-10-07 03:00:00,notebook,notebook,272
2017-10-07 03:00:00,lecture,lecture,732
2017-10-07 03:00:00,quiz,exam,360
2017-10-07 03:00:00,supplement,supplement,90
2017-10-07 03:00:00,programming,graded programming,84
2017-10-08 03:00:00,lecture,lecture,942
2017-10-08 03:00:00,quiz,exam,568
2017-10-08 03:00:00,notebook,notebook,404
2017-10-08 03:00:00,programming,graded programming,200
2017-10-08 03:00:00,supplement,supplement,48
2017-10-09 03:00:00,supplement,supplement,104
2017-10-09 03:00:00,lecture,lecture,1232
2017-10-09 03:00:00,quiz,exam,360
2017-10-09 03:00:00,notebook,notebook,396
2017-10-09 03:00:00,programming,graded programming,144
2017-10-10 03:00:00,lecture,lecture,1345
2017-10-10 03:00:00,quiz,exam,488
2017-10-10 03:00:00,notebook,notebook,360
2017-10-10 03:00:00,programming,graded programming,3956
2017-10-10 03:00:00,supplement,supplement,81
2017-10-11 03:00:00,lecture,lecture,1345
2017-10-11 03:00:00,quiz,exam,956
2017-10-11 03:00:00,notebook,notebook,312
2017-10-11 03:00:00,supplement,supplement,96
2017-10-11 03:00:00,programming,graded programming,196
2017-10-12 03:00:00,quiz,exam,400
2017-10-12 03:00:00,lecture,lecture,818
2017-10-12 03:00:00,notebook,notebook,364
2017-10-12 03:00:00,supplement,supplement,26
2017-10-12 03:00:00,programming,graded programming,116
2017-10-13 03:00:00,lecture,lecture,774
2017-10-13 03:00:00,quiz,exam,372
2017-10-13 03:00:00,,others,13
2017-10-13 03:00:00,notebook,notebook,308
2017-10-13 03:00:00,supplement,supplement,83
2017-10-13 03:00:00,programming,graded programming,8676
2017-10-14 03:00:00,lecture,lecture,1120
2017-10-14 03:00:00,notebook,notebook,236
2017-10-14 03:00:00,supplement,supplement,124
2017-10-14 03:00:00,quiz,exam,428
2017-10-14 03:00:00,programming,graded programming,24
2017-10-15 03:00:00,notebook,notebook,496
2017-10-15 03:00:00,supplement,supplement,29
2017-10-15 03:00:00,lecture,lecture,602
2017-10-15 03:00:00,programming,graded programming,3476
2017-10-15 03:00:00,quiz,exam,348
2017-10-16 03:00:00,quiz,exam,588
2017-10-16 03:00:00,supplement,supplement,52
2017-10-16 03:00:00,programming,graded programming,356
2017-10-16 03:00:00,lecture,lecture,878
2017-10-16 03:00:00,notebook,notebook,332
2017-10-17 03:00:00,quiz,exam,1336
2017-10-17 03:00:00,notebook,notebook,408
2017-10-17 03:00:00,supplement,supplement,191
2017-10-17 03:00:00,lecture,lecture,1299
2017-10-17 03:00:00,programming,graded programming,464
2017-10-18 03:00:00,supplement,supplement,39
2017-10-18 03:00:00,lecture,lecture,768
2017-10-18 03:00:00,quiz,exam,648
2017-10-18 03:00:00,notebook,notebook,420
2017-10-18 03:00:00,programming,graded programming,192
2017-10-19 03:00:00,supplement,supplement,128
2017-10-19 03:00:00,programming,graded programming,288
2017-10-19 03:00:00,quiz,exam,992
2017-10-19 03:00:00,lecture,lecture,1051
2017-10-19 03:00:00,notebook,notebook,508
2017-10-20 03:00:00,notebook,notebook,400
2017-10-20 03:00:00,lecture,lecture,680
2017-10-20 03:00:00,quiz,exam,800
2017-10-20 03:00:00,programming,graded programming,208
2017-10-20 03:00:00,supplement,supplement,39
2017-10-21 03:00:00,lecture,lecture,554
2017-10-21 03:00:00,notebook,notebook,120
2017-10-21 03:00:00,programming,graded programming,56
2017-10-21 03:00:00,supplement,supplement,49
2017-10-21 03:00:00,quiz,exam,152
2017-10-22 03:00:00,lecture,lecture,602
2017-10-22 03:00:00,notebook,notebook,308
2017-10-22 03:00:00,programming,graded programming,192
2017-10-22 03:00:00,supplement,supplement,64
2017-10-22 03:00:00,quiz,exam,464
2017-10-23 03:00:00,supplement,supplement,57
2017-10-23 03:00:00,lecture,lecture,660
2017-10-23 03:00:00,quiz,exam,780
2017-10-23 03:00:00,notebook,notebook,280
2017-10-23 03:00:00,programming,graded programming,180
2017-10-24 03:00:00,notebook,notebook,292
2017-10-24 03:00:00,lecture,lecture,724
2017-10-24 03:00:00,supplement,supplement,61
2017-10-24 03:00:00,quiz,exam,560
2017-10-24 03:00:00,programming,graded programming,52
2017-10-25 03:00:00,supplement,supplement,55
2017-10-25 03:00:00,notebook,notebook,256
2017-10-25 03:00:00,quiz,exam,1120
2017-10-25 03:00:00,lecture,lecture,536
2017-10-25 03:00:00,programming,graded programming,232
2017-10-26 03:00:00,supplement,supplement,78
2017-10-26 03:00:00,lecture,lecture,997
2017-10-26 03:00:00,programming,graded programming,804
2017-10-26 03:00:00,quiz,exam,896
2017-10-26 03:00:00,notebook,notebook,220
2017-10-27 03:00:00,lecture,lecture,728
2017-10-27 03:00:00,quiz,exam,524
2017-10-27 03:00:00,programming,graded programming,28
2017-10-27 03:00:00,supplement,supplement,58
2017-10-27 03:00:00,notebook,notebook,300
2017-10-28 03:00:00,notebook,notebook,424
2017-10-28 03:00:00,supplement,supplement,63
2017-10-28 03:00:00,programming,graded programming,632
2017-10-28 03:00:00,quiz,exam,1008
2017-10-28 03:00:00,lecture,lecture,991
2017-10-29 03:00:00,notebook,notebook,536
2017-10-29 03:00:00,lecture,lecture,995
2017-10-29 03:00:00,programming,graded programming,304
2017-10-29 03:00:00,supplement,supplement,51
2017-10-29 03:00:00,quiz,exam,532
2017-10-30 03:00:00,supplement,supplement,72
2017-10-30 03:00:00,lecture,lecture,997
2017-10-30 03:00:00,quiz,exam,588
2017-10-30 03:00:00,notebook,notebook,316
2017-10-30 03:00:00,programming,graded programming,288
2017-10-31 03:00:00,lecture,lecture,691
2017-10-31 03:00:00,,others,4
2017-10-31 03:00:00,supplement,supplement,35
2017-10-31 03:00:00,notebook,notebook,328
2017-10-31 03:00:00,quiz,exam,568
2017-10-31 03:00:00,programming,graded programming,256
2017-11-01 03:00:00,lecture,lecture,717
2017-11-01 03:00:00,supplement,supplement,89
2017-11-01 03:00:00,programming,graded programming,56
2017-11-01 03:00:00,notebook,notebook,208
2017-11-01 03:00:00,quiz,exam,704
2017-11-02 03:00:00,lecture,lecture,933
2017-11-02 03:00:00,supplement,supplement,93
2017-11-02 03:00:00,quiz,exam,956
2017-11-02 03:00:00,programming,graded programming,724
2017-11-02 03:00:00,notebook,notebook,272
2017-11-03 03:00:00,supplement,supplement,94
2017-11-03 03:00:00,notebook,notebook,276
2017-11-03 03:00:00,programming,graded programming,92
2017-11-03 03:00:00,lecture,lecture,1052
2017-11-03 03:00:00,quiz,exam,532
2017-11-04 03:00:00,notebook,notebook,192
2017-11-04 03:00:00,lecture,lecture,774
2017-11-04 03:00:00,quiz,exam,416
2017-11-04 03:00:00,supplement,supplement,100
2017-11-04 03:00:00,programming,graded programming,48
2017-11-05 02:00:00,lecture,lecture,848
2017-11-05 02:00:00,supplement,supplement,73
2017-11-05 02:00:00,notebook,notebook,488
2017-11-05 02:00:00,quiz,exam,816
2017-11-05 02:00:00,programming,graded programming,320
2017-11-06 03:00:00,notebook,notebook,512
2017-11-06 03:00:00,quiz,exam,456
2017-11-06 03:00:00,lecture,lecture,1078
2017-11-06 03:00:00,programming,graded programming,8900
2017-11-06 03:00:00,supplement,supplement,132
2017-11-06 03:00:00,,others,4
2017-11-07 03:00:00,supplement,supplement,121
2017-11-07 03:00:00,quiz,exam,416
2017-11-07 03:00:00,programming,graded programming,160
2017-11-07 03:00:00,,others,8
2017-11-07 03:00:00,lecture,lecture,972
2017-11-07 03:00:00,notebook,notebook,416
2017-11-08 03:00:00,lecture,lecture,798
2017-11-08 03:00:00,supplement,supplement,66
2017-11-08 03:00:00,quiz,exam,792
2017-11-08 03:00:00,programming,graded programming,368
2017-11-08 03:00:00,notebook,notebook,264
2017-11-09 03:00:00,lecture,lecture,940
2017-11-09 03:00:00,supplement,supplement,55
2017-11-09 03:00:00,notebook,notebook,372
2017-11-09 03:00:00,quiz,exam,1116
2017-11-09 03:00:00,programming,graded programming,452
2017-11-10 03:00:00,supplement,supplement,43
2017-11-10 03:00:00,quiz,exam,416
2017-11-10 03:00:00,programming,graded programming,396
2017-11-10 03:00:00,notebook,notebook,336
2017-11-10 03:00:00,,others,8
2017-11-10 03:00:00,lecture,lecture,901
2017-11-11 03:00:00,supplement,supplement,81
2017-11-11 03:00:00,quiz,exam,628
2017-11-11 03:00:00,notebook,notebook,284
2017-11-11 03:00:00,programming,graded programming,136
2017-11-11 03:00:00,lecture,lecture,714
2017-11-12 03:00:00,supplement,supplement,21
2017-11-12 03:00:00,notebook,notebook,380
2017-11-12 03:00:00,programming,graded programming,224
2017-11-12 03:00:00,lecture,lecture,937
2017-11-12 03:00:00,quiz,exam,876
2017-11-13 03:00:00,lecture,lecture,899
2017-11-13 03:00:00,supplement,supplement,81
2017-11-13 03:00:00,quiz,exam,380
2017-11-13 03:00:00,notebook,notebook,404
2017-11-13 03:00:00,programming,graded programming,140
2017-11-14 03:00:00,lecture,lecture,679
2017-11-14 03:00:00,notebook,notebook,504
2017-11-14 03:00:00,supplement,supplement,64
2017-11-14 03:00:00,quiz,exam,152
2017-11-14 03:00:00,programming,graded programming,264
2017-11-15 03:00:00,supplement,supplement,101
2017-11-15 03:00:00,lecture,lecture,803
2017-11-15 03:00:00,quiz,exam,332
2017-11-15 03:00:00,notebook,notebook,436
2017-11-15 03:00:00,programming,graded programming,1584
2017-11-16 03:00:00,supplement,supplement,39
2017-11-16 03:00:00,programming,graded programming,4048
2017-11-16 03:00:00,quiz,exam,240
2017-11-16 03:00:00,lecture,lecture,895
2017-11-16 03:00:00,,others,4
2017-11-16 03:00:00,notebook,notebook,392
2017-11-17 03:00:00,supplement,supplement,79
2017-11-17 03:00:00,quiz,exam,644
2017-11-17 03:00:00,lecture,lecture,814
2017-11-17 03:00:00,notebook,notebook,320
2017-11-17 03:00:00,programming,graded programming,60
2017-11-18 03:00:00,lecture,lecture,592
2017-11-18 03:00:00,notebook,notebook,240
2017-11-18 03:00:00,programming,graded programming,256
2017-11-18 03:00:00,quiz,exam,96
2017-11-18 03:00:00,supplement,supplement,10
2017-11-19 03:00:00,notebook,notebook,468
2017-11-19 03:00:00,lecture,lecture,653
2017-11-19 03:00:00,programming,graded programming,348
2017-11-19 03:00:00,supplement,supplement,24
2017-11-19 03:00:00,quiz,exam,176
2017-11-20 03:00:00,quiz,exam,196
2017-11-20 03:00:00,notebook,notebook,456
2017-11-20 03:00:00,programming,graded programming,760
2017-11-20 03:00:00,lecture,lecture,508
2017-11-20 03:00:00,supplement,supplement,40
2017-11-21 03:00:00,supplement,supplement,82
2017-11-21 03:00:00,lecture,lecture,858
2017-11-21 03:00:00,quiz,exam,448
2017-11-21 03:00:00,notebook,notebook,448
2017-11-21 03:00:00,programming,graded programming,448
2017-11-22 03:00:00,supplement,supplement,50
2017-11-22 03:00:00,notebook,notebook,360
2017-11-22 03:00:00,quiz,exam,300
2017-11-22 03:00:00,programming,graded programming,332
2017-11-22 03:00:00,lecture,lecture,716
2017-11-23 03:00:00,notebook,notebook,216
2017-11-23 03:00:00,lecture,lecture,564
2017-11-23 03:00:00,supplement,supplement,39
2017-11-23 03:00:00,quiz,exam,168
2017-11-23 03:00:00,programming,graded programming,308
2017-11-24 03:00:00,lecture,lecture,1036
2017-11-24 03:00:00,notebook,notebook,380
2017-11-24 03:00:00,programming,graded programming,188
2017-11-24 03:00:00,supplement,supplement,104
2017-11-24 03:00:00,quiz,exam,596
2017-11-25 03:00:00,lecture,lecture,657
2017-11-25 03:00:00,notebook,notebook,336
2017-11-25 03:00:00,supplement,supplement,121
2017-11-25 03:00:00,programming,graded programming,120
2017-11-25 03:00:00,quiz,exam,124
2017-11-26 03:00:00,programming,graded programming,736
2017-11-26 03:00:00,lecture,lecture,885
2017-11-26 03:00:00,notebook,notebook,332
2017-11-26 03:00:00,supplement,supplement,48
2017-11-26 03:00:00,quiz,exam,356
2017-11-27 03:00:00,lecture,lecture,986
2017-11-27 03:00:00,programming,graded programming,272
2017-11-27 03:00:00,supplement,supplement,62
2017-11-27 03:00:00,notebook,notebook,388
2017-11-27 03:00:00,quiz,exam,412
2017-11-27 03:00:00,,others,8
2017-11-28 03:00:00,lecture,lecture,1283
2017-11-28 03:00:00,programming,graded programming,668
2017-11-28 03:00:00,notebook,notebook,548
2017-11-28 03:00:00,,others,4
2017-11-28 03:00:00,supplement,supplement,47
2017-11-28 03:00:00,quiz,exam,360
2017-11-29 03:00:00,lecture,lecture,376
2017-11-29 03:00:00,quiz,exam,72
2017-11-29 03:00:00,notebook,notebook,268
2017-11-29 03:00:00,supplement,supplement,49
2017-11-29 03:00:00,programming,graded programming,408
2017-11-30 03:00:00,notebook,notebook,236
2017-11-30 03:00:00,supplement,supplement,87
2017-11-30 03:00:00,lecture,lecture,1002
2017-11-30 03:00:00,programming,graded programming,544
2017-11-30 03:00:00,quiz,exam,596
2017-12-01 03:00:00,lecture,lecture,895
2017-12-01 03:00:00,quiz,exam,164
2017-12-01 03:00:00,notebook,notebook,312
2017-12-01 03:00:00,programming,graded programming,672
2017-12-01 03:00:00,supplement,supplement,32
2017-12-02 03:00:00,quiz,exam,36
2017-12-02 03:00:00,notebook,notebook,300
2017-12-02 03:00:00,supplement,supplement,26
2017-12-02 03:00:00,lecture,lecture,573
2017-12-02 03:00:00,programming,graded programming,92
2017-12-03 03:00:00,notebook,notebook,368
2017-12-03 03:00:00,supplement,supplement,66
2017-12-03 03:00:00,quiz,exam,76
2017-12-03 03:00:00,programming,graded programming,252
2017-12-03 03:00:00,lecture,lecture,392
2017-12-04 03:00:00,supplement,supplement,88
2017-12-04 03:00:00,lecture,lecture,906
2017-12-04 03:00:00,quiz,exam,452
2017-12-04 03:00:00,notebook,notebook,368
2017-12-04 03:00:00,programming,graded programming,368
2017-12-05 03:00:00,programming,graded programming,220
2017-12-05 03:00:00,lecture,lecture,623
2017-12-05 03:00:00,notebook,notebook,368
2017-12-05 03:00:00,supplement,supplement,67
2017-12-05 03:00:00,quiz,exam,124
2017-12-06 03:00:00,quiz,exam,568
2017-12-06 03:00:00,lecture,lecture,857
2017-12-06 03:00:00,supplement,supplement,127
2017-12-06 03:00:00,notebook,notebook,336
2017-12-06 03:00:00,programming,graded programming,200
2017-12-07 03:00:00,lecture,lecture,523
2017-12-07 03:00:00,quiz,exam,464
2017-12-07 03:00:00,notebook,notebook,296
2017-12-07 03:00:00,supplement,supplement,80
2017-12-07 03:00:00,programming,graded programming,116
2017-12-07 03:00:00,,others,4
2017-12-08 03:00:00,quiz,exam,836
2017-12-08 03:00:00,lecture,lecture,288
2017-12-08 03:00:00,programming,graded programming,188
2017-12-08 03:00:00,supplement,supplement,45
2017-12-08 03:00:00,notebook,notebook,188
2017-12-09 03:00:00,notebook,notebook,260
2017-12-09 03:00:00,supplement,supplement,48
2017-12-09 03:00:00,lecture,lecture,345
2017-12-09 03:00:00,quiz,exam,700
2017-12-09 03:00:00,programming,graded programming,104
2017-12-10 03:00:00,supplement,supplement,103
2017-12-10 03:00:00,lecture,lecture,627
2017-12-10 03:00:00,quiz,exam,1212
2017-12-10 03:00:00,notebook,notebook,180
2017-12-10 03:00:00,programming,graded programming,348
2017-12-11 03:00:00,lecture,lecture,691
2017-12-11 03:00:00,quiz,exam,352
2017-12-11 03:00:00,supplement,supplement,50
2017-12-11 03:00:00,programming,graded programming,1016
2017-12-11 03:00:00,notebook,notebook,208
2017-12-12 03:00:00,notebook,notebook,356
2017-12-12 03:00:00,lecture,lecture,881
2017-12-12 03:00:00,quiz,exam,456
2017-12-12 03:00:00,supplement,supplement,60
2017-12-12 03:00:00,programming,graded programming,108
2017-12-13 03:00:00,supplement,supplement,126
2017-12-13 03:00:00,lecture,lecture,1010
2017-12-13 03:00:00,quiz,exam,200
2017-12-13 03:00:00,notebook,notebook,144
2017-12-13 03:00:00,programming,graded programming,120
2017-12-14 03:00:00,supplement,supplement,37
2017-12-14 03:00:00,lecture,lecture,841
2017-12-14 03:00:00,quiz,exam,36
2017-12-14 03:00:00,notebook,notebook,224
2017-12-14 03:00:00,programming,graded programming,284
2017-12-15 03:00:00,lecture,lecture,621
2017-12-15 03:00:00,supplement,supplement,98
2017-12-15 03:00:00,notebook,notebook,272
2017-12-15 03:00:00,programming,graded programming,116
2017-12-15 03:00:00,quiz,exam,376
